Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
163,8.0,0.0,0.0,759.0,3.0,339.0,14126.0,0.1,498.6077762195257,0.0,0.0,2683.4953672885895,,,,,,,,,,,,,,,,,,,,,235.19240354656174,123.77104301672803,419.71656483033746,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,882.0,4.0,123.0,14249.0,0.1,133.61049128809344,0.0,0.0,2695.093111038208,,,,,,,,,,,,,,,,,,,,,62.61388256707542,39.93640313692223,126.16117993102532,0.31441685577922573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,1210.0,5.0,328.0,14577.0,0.1,493.0205200781005,0.0,0.0,2724.8886308670044,,,,,,,,,,,,,,,,,,,,,237.61666301424836,118.14420471146454,415.9136660278165,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,1296.0,6.0,86.0,14663.0,0.1,80.35813848203445,0.0,0.0,2733.5213119983673,,,,,,,,,,,,,,,,,,,,,35.24799546346459,22.308563959787843,77.48169678404778,0.19027997314304138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1374.0,7.0,78.0,14741.0,0.1,66.75645024086671,0.0,0.0,2741.1110100746155,,,,,,,,,,,,,,,,,,,,,25.51558694331272,20.583197396820243,64.89596148629946,0.2542413861892932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1422.0,8.0,48.0,14789.0,0.1,33.93716984004707,0.0,0.0,2746.1138310432434,,,,,,,,,,,,,,,,,,,,,14.342870844212696,9.520003248344137,33.315309342901315,0.11739520625284766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1465.0,9.0,43.0,14832.0,0.1,40.37075868307718,0.0,0.0,2750.864320755005,,,,,,,,,,,,,,,,,,,,,16.382211686391166,13.092517696366286,39.7457753855581,0.09941906803556218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1794.0,10.0,329.0,15161.0,0.1,489.5872078138531,0.0,0.0,2781.109203338623,,,,,,,,,,,,,,,,,,,,,237.94865989487846,122.00408193325194,412.1259384594188,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,1901.0,11.0,107.0,15268.0,0.1,91.96110160589154,0.0,0.0,2791.5158429145813,,,,,,,,,,,,,,,,,,,,,39.61504772119172,24.7569663237215,87.89799960092633,0.2768549791351047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,2159.0,12.0,258.0,15526.0,0.1,332.22371030403775,0.0,0.0,2815.3711519241333,,,,,,,,,,,,,,,,,,,,,161.77438435014747,88.19206374635627,291.0677636011382,0.6290100819107155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,2223.0,13.0,64.0,15590.0,0.1,67.09586233907105,0.0,0.0,2821.987578392029,,,,,,,,,,,,,,,,,,,,,26.853553237821796,21.174643517777362,65.50818579525517,0.2053586400204791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,2418.0,14.0,195.0,15785.0,0.1,219.1773445673087,0.0,0.0,2840.384028673172,,,,,,,,,,,,,,,,,,,,,109.04926504930515,61.22929100961385,198.30915788931503,0.6059177564350898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,2685.0,15.0,267.0,16052.0,0.1,346.71749320008746,0.0,0.0,2864.7258932590485,,,,,,,,,,,,,,,,,,,,,172.8011340137826,87.75926072825763,301.1816525418391,0.6881565953598007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,2908.0,16.0,223.0,16275.0,0.1,261.0205849283076,0.0,0.0,2884.6607160568237,,,,,,,,,,,,,,,,,,,,,132.01997013510558,70.26807295183364,232.04398751923028,0.6611812621646153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,2994.0,17.0,86.0,16361.0,0.1,78.55202221182809,0.0,0.0,2893.2544338703156,,,,,,,,,,,,,,,,,,,,,36.513084841623744,22.193537274696858,75.56294724699518,0.20464797668025203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,3177.0,18.0,183.0,16544.0,0.1,193.39013555868743,0.0,0.0,2910.0783920288086,,,,,,,,,,,,,,,,,,,,,92.35665649476559,55.874477126963264,176.84237532842698,0.46286660304835636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,3245.0,19.0,68.0,16612.0,0.1,52.35959195523437,0.0,0.0,2917.1017825603485,,,,,,,,,,,,,,,,,,,,,19.597025488789775,15.699491798278453,51.12920149578673,0.22113933802704216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,3370.0,20.0,125.0,16737.0,0.1,144.46797677824532,0.0,0.0,2928.9894421100616,,,,,,,,,,,,,,,,,,,,,64.10036201058182,41.165375352059854,136.72875230277577,0.3119511456351558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,124.0,1.0,124.0,16861.0,0.1,127.96182653776795,0.0,0.0,3243.0702788829803,,,,,,,,,,,,,,,,,,,,,57.2678577140383,36.514407218739244,121.10269647147375,0.29228614965754063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,207.0,2.0,83.0,16944.0,0.1,83.91180679719021,0.0,0.0,3251.46790266037,,,,,,,,,,,,,,,,,,,,,39.15396565293478,24.733437082016376,80.82359401242746,0.23047492763769944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,331.0,3.0,124.0,17068.0,0.1,131.346508090954,0.0,0.0,3263.279711008072,,,,,,,,,,,,,,,,,,,,,54.41809693209012,38.77206639822648,124.84823569452821,0.3233765454477719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,423.0,4.0,92.0,17160.0,0.1,89.21922178871623,0.0,0.0,3272.3891685009003,,,,,,,,,,,,,,,,,,,,,37.80017648506197,25.717107104758323,85.91334633140701,0.30226042689384075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,623.0,5.0,200.0,17360.0,0.1,200.17724170370144,0.0,0.0,3290.8376874923706,,,,,,,,,,,,,,,,,,,,,96.44075979513278,53.380646571050406,181.25141131589544,0.49482240283545587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,933.0,6.0,310.0,17670.0,0.1,409.00984145090183,0.0,0.0,3318.569548845291,,,,,,,,,,,,,,,,,,,,,203.21318515269365,101.46795589231269,346.7068209887236,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,998.0,7.0,65.0,17735.0,0.1,49.95433554985691,0.0,0.0,3325.383931875229,,,,,,,,,,,,,,,,,,,,,17.664668104963486,15.16301412686717,48.90389100114559,0.15214334508884608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,1316.0,8.0,318.0,18053.0,0.1,436.0767207212774,0.0,0.0,3354.220571041107,,,,,,,,,,,,,,,,,,,,,220.94571821309356,105.23624147795873,366.54871320721514,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,1492.0,9.0,176.0,18229.0,0.1,176.96960406616253,0.0,0.0,3370.7322199344635,,,,,,,,,,,,,,,,,,,,,92.04933846683907,49.40747916868305,161.0909412876331,0.4635285393972443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,1805.0,10.0,313.0,18542.0,0.1,427.53455659411907,0.0,0.0,3399.037769317627,,,,,,,,,,,,,,,,,,,,,200.4924904796199,104.77644488167468,365.51106369031527,0.7720333644047017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1939.0,11.0,134.0,18676.0,0.1,129.38453646362908,0.0,0.0,3411.8856036663055,,,,,,,,,,,,,,,,,,,,,60.00669981826532,36.01124262506006,121.58669048225563,0.43077490352111936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,2254.0,12.0,315.0,18991.0,0.1,440.45396175835253,0.0,0.0,3440.322441339493,,,,,,,,,,,,,,,,,,,,,209.00567651588275,107.571736661433,375.3675333550262,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,2390.0,13.0,136.0,19127.0,0.1,115.75054945650722,0.0,0.0,3453.1990966796875,,,,,,,,,,,,,,,,,,,,,51.025546465376415,36.12573163535864,109.02902415650487,0.4365854983266919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,2457.0,14.0,67.0,19194.0,0.1,54.19753804538346,0.0,0.0,3460.2491574287415,,,,,,,,,,,,,,,,,,,,,25.923056502793568,15.897549625040787,52.56577223840083,0.16618432299971175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,2781.0,15.0,324.0,19518.0,0.1,466.0377727689325,0.0,0.0,3489.5985679626465,,,,,,,,,,,,,,,,,,,,,226.89935208470607,113.61753004617218,393.3086065980772,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,3024.0,16.0,243.0,19761.0,0.1,292.9402081788273,0.0,0.0,3511.5339925289154,,,,,,,,,,,,,,,,,,,,,146.9179435723935,73.9195868625027,257.75439893420526,0.7678747994632256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,3345.0,17.0,321.0,20082.0,0.1,418.69481653417745,0.0,0.0,3540.6311774253845,,,,,,,,,,,,,,,,,,,,,211.0038893616939,101.59163163681026,351.6655474784833,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,3657.0,18.0,312.0,20394.0,0.1,454.8985681047105,0.0,0.0,3569.2597579956055,,,,,,,,,,,,,,,,,,,,,232.2541723354806,112.69707700419396,383.2012857061674,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,3987.0,19.0,330.0,20724.0,0.1,440.3457679016226,0.0,0.0,3599.1492805480957,,,,,,,,,,,,,,,,,,,,,220.21721402116222,105.94347669428444,368.4105399439873,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,4222.0,20.0,235.0,20959.0,0.1,282.97103516997936,0.0,0.0,3620.461488723755,,,,,,,,,,,,,,,,,,,,,135.44119279887198,71.89788215908693,251.64539400486038,0.6011650130569285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,37.0,1.0,37.0,20996.0,0.1,37.91027534919618,0.0,0.0,4002.882747411728,,,,,,,,,,,,,,,,,,,,,15.434308620100625,12.72696302700131,37.4139965092745,0.07730376292913949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,160.0,2.0,123.0,21119.0,0.1,120.60462368529866,0.0,0.0,4014.637081384659,,,,,,,,,,,,,,,,,,,,,53.85000669927716,33.53427470301909,114.20937740672352,0.3132114148003523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,221.0,3.0,61.0,21180.0,0.1,43.41832212360705,0.0,0.0,4021.007041454315,,,,,,,,,,,,,,,,,,,,,17.328037421519593,12.88398198828262,42.44616171816895,0.13085936963477243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,545.0,4.0,324.0,21504.0,0.1,465.62434829541587,0.0,0.0,4050.496534347534,,,,,,,,,,,,,,,,,,,,,225.6991253720466,116.73185214566762,393.28400640367425,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,629.0,5.0,84.0,21588.0,0.1,91.0723125005261,0.0,0.0,4058.90238571167,,,,,,,,,,,,,,,,,,,,,39.55830282417064,27.597986749521752,87.92517749310447,0.27039889076966594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,954.0,6.0,325.0,21913.0,0.1,431.78711173540495,0.0,0.0,4088.2201642990112,,,,,,,,,,,,,,,,,,,,,217.09444800007194,104.31913173013719,361.9549641086345,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,1270.0,7.0,316.0,22229.0,0.1,427.08671980664843,0.0,0.0,4116.645068645477,,,,,,,,,,,,,,,,,,,,,212.72598093954358,107.25186397942875,360.5861214866042,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,1337.0,8.0,67.0,22296.0,0.1,55.90071488171821,0.0,0.0,4123.248472929001,,,,,,,,,,,,,,,,,,,,,21.789098984618192,16.795817691654257,54.54989048081995,0.21020216909821854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1637.0,9.0,300.0,22596.0,0.1,330.7848751031281,0.0,0.0,4150.337942838669,,,,,,,,,,,,,,,,,,,,,158.05797535957225,81.9582641753542,283.9350686975827,0.842833550294554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1689.0,10.0,52.0,22648.0,0.1,48.3310185078597,0.0,0.0,4155.770678281784,,,,,,,,,,,,,,,,,,,,,18.761441891921088,15.883297739442915,47.45027663246811,0.12288334616862641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,1975.0,11.0,286.0,22934.0,0.1,434.71220248225956,0.0,0.0,4181.917650461197,,,,,,,,,,,,,,,,,,,,,213.44837086620865,113.52845140919348,374.4144228457925,0.8568281006857449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,2285.0,12.0,310.0,23244.0,0.1,441.5833827475215,0.0,0.0,4209.965677499771,,,,,,,,,,,,,,,,,,,,,215.72506382315726,112.12802986810836,375.4591558148168,0.766915051323413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,2573.0,13.0,288.0,23532.0,0.1,358.5942670011666,0.0,0.0,4236.477472543716,,,,,,,,,,,,,,,,,,,,,167.5659516829248,88.71914269188157,310.9568757110305,0.8966607876509457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,2617.0,14.0,44.0,23576.0,0.1,28.3498345894687,0.0,0.0,4241.432731866837,,,,,,,,,,,,,,,,,,,,,9.706388778185756,8.458823054123801,27.978682870286224,0.15455358114257722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,2805.0,15.0,188.0,23764.0,0.1,236.5332041970742,0.0,0.0,4258.829067468643,,,,,,,,,,,,,,,,,,,,,115.18320031699652,65.45912141735973,215.3091655594323,0.42348235633198367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,3120.0,16.0,315.0,24079.0,0.1,450.464405240031,0.0,0.0,4287.202417612076,,,,,,,,,,,,,,,,,,,,,216.14664615841917,112.05076617089671,383.14411678959135,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,3432.0,17.0,312.0,24391.0,0.1,406.185801755618,0.0,0.0,4315.427741289139,,,,,,,,,,,,,,,,,,,,,197.12747816500905,100.2946773725556,345.3724280518107,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,3615.0,18.0,183.0,24574.0,0.1,207.26738818410968,0.0,0.0,4332.7457139492035,,,,,,,,,,,,,,,,,,,,,104.57886334839914,59.127725739445154,188.50628024556352,0.5746003030267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,3685.0,19.0,70.0,24644.0,0.1,73.15392325301383,0.0,0.0,4339.827800035477,,,,,,,,,,,,,,,,,,,,,31.43609457376948,22.733006897449137,71.09551657047432,0.2110431071225212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,4021.0,20.0,336.0,24980.0,0.1,454.77364768310804,0.0,0.0,4370.081152200699,,,,,,,,,,,,,,,,,,,,,225.97798516671486,111.99256436825823,379.6038728088366,0.772993458822059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,328.0,1.0,328.0,25308.0,0.1,444.344090215218,0.0,0.0,4766.531145095825,,,,,,,,,,,,,,,,,,,,,216.331016934243,105.47664849615501,374.13541335207725,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,370.0,2.0,42.0,25350.0,0.1,39.005073410769896,0.0,0.0,4771.162178516388,,,,,,,,,,,,,,,,,,,,,14.738843004193457,12.978246325871686,38.4629294004653,0.09789094956201691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,474.0,3.0,104.0,25454.0,0.1,94.42235873352365,0.0,0.0,4781.135667085648,,,,,,,,,,,,,,,,,,,,,42.267815883569604,26.44425785054076,90.20682933347004,0.2606331026347452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,717.0,4.0,243.0,25697.0,0.1,285.6321367469153,0.0,0.0,4803.366661310196,,,,,,,,,,,,,,,,,,,,,137.83436199292893,74.25322358888916,252.6434209811749,0.771786542714213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,925.0,5.0,208.0,25905.0,0.1,247.5992359658594,0.0,0.0,4822.6741461753845,,,,,,,,,,,,,,,,,,,,,118.3234155503464,66.01309545726883,223.43461131941504,0.52972175137453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,993.0,6.0,68.0,25973.0,0.1,72.21384859503777,0.0,0.0,4829.787144422531,,,,,,,,,,,,,,,,,,,,,32.231888331334204,22.209172287224806,70.16233469556344,0.21387623918361354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,1312.0,7.0,319.0,26292.0,0.1,434.1406532813748,0.0,0.0,4858.979886770248,,,,,,,,,,,,,,,,,,,,,217.76926488114785,105.31569490965256,365.4026977771456,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1619.0,8.0,307.0,26599.0,0.1,423.68663953017125,0.0,0.0,4886.876551389694,,,,,,,,,,,,,,,,,,,,,215.2648693954725,103.39250625946075,358.3165995081783,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1945.0,9.0,326.0,26925.0,0.1,451.8668154369559,0.0,0.0,4916.667458295822,,,,,,,,,,,,,,,,,,,,,231.2776070377633,111.40152529158107,377.2243870924431,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,2020.0,10.0,75.0,27000.0,0.1,72.22380896933095,0.0,0.0,4924.087606906891,,,,,,,,,,,,,,,,,,,,,26.803474571967445,23.225620357496318,70.354186395037,0.22423616726245033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,2341.0,11.0,321.0,27321.0,0.1,400.3580492241123,0.0,0.0,4952.898613452911,,,,,,,,,,,,,,,,,,,,,191.5252944626536,104.25916269344012,339.55720455350314,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,2634.0,12.0,293.0,27614.0,0.1,397.5586274438636,0.0,0.0,4979.3948521614075,,,,,,,,,,,,,,,,,,,,,192.7155136353431,97.93622451195432,341.7761925576311,0.8799184221959949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,2859.0,13.0,225.0,27839.0,0.1,255.38791141627223,0.0,0.0,5000.009124040604,,,,,,,,,,,,,,,,,,,,,116.79690957773155,69.75783745474644,229.5675122182068,0.6554217156692806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,2920.0,14.0,61.0,27900.0,0.1,56.93027413742035,0.0,0.0,5006.49222278595,,,,,,,,,,,,,,,,,,,,,21.734010975566598,18.272482363649402,55.715875503041346,0.14469452702481486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,3029.0,15.0,109.0,28009.0,0.1,110.12902461714269,0.0,0.0,5017.087792158127,,,,,,,,,,,,,,,,,,,,,50.63229373939148,31.895255974173544,104.81963905802603,0.32105501692112715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,3236.0,16.0,207.0,28216.0,0.1,249.27573616643306,0.0,0.0,5036.27440071106,,,,,,,,,,,,,,,,,,,,,112.29325232080285,71.34952612251446,226.48377400025333,0.6025618114427133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,3456.0,17.0,220.0,28436.0,0.1,271.65905052610617,0.0,0.0,5056.504189014435,,,,,,,,,,,,,,,,,,,,,127.87406675637499,73.36305204322474,244.0145409069767,0.6714136838526074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,3789.0,18.0,333.0,28769.0,0.1,509.1876907718944,0.0,0.0,5086.779206752777,,,,,,,,,,,,,,,,,,,,,249.45114813070853,116.44547668310432,426.9739794292483,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,3998.0,19.0,209.0,28978.0,0.1,213.48280617108324,0.0,0.0,5105.873674154282,,,,,,,,,,,,,,,,,,,,,95.11327028097875,54.60877643269681,193.99192253550714,0.5835158435346642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,4079.0,20.0,81.0,29059.0,0.1,83.32017461770097,0.0,0.0,5113.8297917842865,,,,,,,,,,,,,,,,,,,,,34.41681773975681,24.77745442006865,80.69371912531219,0.22189665632372843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,226.0,1.0,226.0,29285.0,0.1,253.00711496704622,0.0,0.0,5493.591490268707,,,,,,,,,,,,,,,,,,,,,114.6426711712686,67.33928957474507,227.5527492280466,0.528223671356363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,377.0,2.0,151.0,29436.0,0.1,186.4941183126972,0.0,0.0,5507.86908531189,,,,,,,,,,,,,,,,,,,,,87.27238977232291,51.93421502566989,173.66314007408462,0.36186878062153727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,688.0,3.0,311.0,29747.0,0.1,416.58672021535614,0.0,0.0,5536.5297112464905,,,,,,,,,,,,,,,,,,,,,197.86171672907963,103.53862188197039,355.7628963424008,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,827.0,4.0,139.0,29886.0,0.1,146.03419342842759,0.0,0.0,5549.371840715408,,,,,,,,,,,,,,,,,,,,,61.919218194113775,42.17893947870779,137.70268977630863,0.41912164571660515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,902.0,5.0,75.0,29961.0,0.1,68.87751388567457,0.0,0.0,5556.654948949814,,,,,,,,,,,,,,,,,,,,,28.47658919896654,21.590706432871087,66.87545372775388,0.23902683176119965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,1099.0,6.0,197.0,30158.0,0.1,190.20663052337724,0.0,0.0,5575.15430688858,,,,,,,,,,,,,,,,,,,,,90.62589595893259,47.87204573981542,172.6985534277698,0.5742190023833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,1155.0,7.0,56.0,30214.0,0.1,45.0839017448754,0.0,0.0,5580.853309392929,,,,,,,,,,,,,,,,,,,,,18.004431617156623,13.621032374160466,44.163937284947245,0.13894609529296922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,1490.0,8.0,335.0,30549.0,0.1,481.81228615428836,0.0,0.0,5611.236077308655,,,,,,,,,,,,,,,,,,,,,233.82478630055635,123.6995425049619,404.2891567679814,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,1811.0,9.0,321.0,30870.0,0.1,439.8476364018624,0.0,0.0,5640.227823495865,,,,,,,,,,,,,,,,,,,,,220.89761212845676,120.24200075464084,369.6784902105588,0.962679279041613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,2028.0,10.0,217.0,31087.0,0.1,240.88670100867043,0.0,0.0,5660.0258247852325,,,,,,,,,,,,,,,,,,,,,117.30659598959514,63.87983804440748,215.86267917459855,0.5252738295659743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,2348.0,11.0,320.0,31407.0,0.1,455.4140831911217,0.0,0.0,5689.204251766205,,,,,,,,,,,,,,,,,,,,,221.10609508708384,109.74146489485928,385.4306085497462,0.8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
